Regiao	Produto	NroApolice	NroItem	Data	Categoria	IS	VlrPremio	QtdSinistros	VlrIndenizacao
Banrisul	431	1103431000268	1	05/07/2021	Passeio - Nacional	16.712,19	860,77	0,00	0,00
Banrisul	431	1103431000269	1	05/07/2021	Passeio - Nacional	38.215,98	1.868,42	0,00	0,00
Banrisul	431	1103431000270	1	05/07/2021	Passeio - Nacional	46.966,59	1.505,41	0,00	0,00
Banrisul	431	1103431000271	1	05/07/2021	Passeio - Nacional	39.412,89	1.852,78	0,00	0,00
Banrisul	431	1103431000272	1	05/07/2021	Passeio - Nacional	20.447,46	790,00	0,00	0,00
Banrisul	431	1103431000273	1	05/07/2021	Passeio - Nacional	24.988,59	1.241,05	0,00	0,00
Banrisul	431	1103431000274	1	05/07/2021	Passeio - Nacional	43.680,78	1.998,62	0,00	0,00
Banrisul	431	1103431000275	1	05/07/2021	Passeio - Nacional	43.229,34	1.244,29	0,00	0,00
Banrisul	431	1103431000276	1	05/07/2021	Passeio - Nacional	39.377,25	1.929,72	0,00	0,00
Banrisul	431	1103431000277	1	05/07/2021	Passeio - Nacional	45.173,55	0,04	0,00	0,00
Banrisul	431	1103431000278	1	05/07/2021	Passeio - Nacional	31.696,83	1.434,78	0,00	0,00
Banrisul	431	1103431000279	1	05/07/2021	Passeio - Nacional	19.365,39	752,33	0,00	0,00
Banrisul	431	1103431000280	1	05/07/2021	Passeio - Nacional	53.574,84	1.432,69	0,00	0,00
Banrisul	431	1103431000281	1	05/07/2021	Passeio - Nacional	35.886,51	767,15	0,00	0,00
Banrisul	431	1103431000282	1	05/07/2021	Passeio - Nacional	34.993,53	1.393,92	0,00	0,00
Banrisul	431	1103431000283	1	05/07/2021	Passeio - Nacional	39.946,50	0,02	0,00	0,00
Banrisul	431	1103431000284	1	05/07/2021	Passeio - Nacional	35.331,12	1.531,18	0,00	0,00
Banrisul	431	1103431000285	1	05/07/2021	Passeio - Nacional	58.872,33	0,02	0,00	0,00
Banrisul	431	1103431000286	1	05/07/2021	Passeio - Nacional	45.961,74	0,02	0,00	0,00
Banrisul	431	1103431000287	1	05/07/2021	Passeio - Nacional	16.464,69	781,41	0,00	0,00
Banrisul	431	1103431000288	1	05/07/2021	Passeio - Nacional	24.765,84	884,14	0,00	0,00
Banrisul	431	1103431000289	1	05/07/2021	Passeio - Nacional	24.765,84	980,75	0,00	0,00
Banrisul	431	1103431000290	1	05/07/2021	Passeio - Nacional	71.407,71	1.080,74	0,00	0,00
Banrisul	431	1103431000291	1	05/07/2021	Passeio - Nacional	142.449,96	2.982,73	0,00	0,00
Banrisul	431	1103431000292	1	05/07/2021	Passeio - Nacional	52.462,08	1.365,48	0,00	0,00
Banrisul	431	1103431000293	1	05/07/2021	Pick-Up'S Leves - Nacional	93.325,32	1.537,83	0,00	0,00
Banrisul	431	1103431000294	1	06/07/2021	Passeio - Nacional	45.510,30	1.640,41	0,00	0,00
Banrisul	431	1103431000295	1	06/07/2021	Passeio - Nacional	100.963,52	1.556,82	1,00	2.108,68
Banrisul	431	1103431000296	1	06/07/2021	Passeio - Nacional	43.328,34	864,71	0,00	0,00
Banrisul	431	1103431000297	1	06/07/2021	Passeio - Nacional	99.345,51	1.208,74	0,00	0,00
Banrisul	431	1103431000298	1	06/07/2021	Passeio - Nacional	20.447,46	845,83	0,00	0,00
Banrisul	431	1103431000299	1	06/07/2021	Passeio - Nacional	36.196,38	1.081,90	0,00	0,00
Banrisul	431	1103431000300	1	06/07/2021	Pick-Up'S Pesadas (Pessoas)	120.998,79	1.558,75	0,00	0,00
Banrisul	431	1103431000301	1	07/07/2021	Passeio - Nacional	65.894,40	1.006,15	0,00	0,00
Banrisul	431	1103431000302	1	07/07/2021	Passeio - Nacional	49.182,30	139,57	0,00	0,00
Banrisul	431	1103431000303	1	07/07/2021	Pick-Up'S Leves - Nacional	80.368,20	-0,00	0,00	0,00
Banrisul	431	1103431000304	1	07/07/2021	Passeio - Nacional	30.330,90	0,01	0,00	0,00
Banrisul	431	1103431000305	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	172.653,30	3.983,36	0,00	0,00
Banrisul	431	1103431000306	1	07/07/2021	Pick-Up'S Leves - Nacional	69.151,50	1.181,31	0,00	0,00
Banrisul	431	1103431000307	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	106.565,40	2.182,99	0,00	0,00
Banrisul	431	1103431000308	1	07/07/2021	Pick-Up'S Leves - Nacional	47.719,80	954,33	0,00	0,00
Banrisul	431	1103431000309	1	07/07/2021	Passeio - Nacional	24.186,60	927,38	0,00	0,00
Banrisul	431	1103431000310	1	07/07/2021	Passeio - Nacional	50.751,00	0,04	0,00	0,00
Banrisul	431	1103431000311	1	07/07/2021	Passeio - Nacional	51.255,27	0,04	0,00	0,00
Banrisul	431	1103431000312	1	07/07/2021	Passeio - Nacional	68.904,30	0,01	0,00	0,00
Banrisul	431	1103431000313	1	07/07/2021	Passeio - Nacional	0,00	723,98	0,00	0,00
Banrisul	431	1103431000314	1	07/07/2021	Passeio - Nacional	46.040,94	1.284,96	0,00	0,00
Banrisul	431	1103431000315	1	07/07/2021	Pick-Up'S Leves - Nacional	35.258,85	1.133,00	0,00	0,00
Banrisul	431	1103431000316	1	07/07/2021	Pick-Up'S Leves - Nacional	82.982,00	1.298,86	0,00	0,00
Banrisul	431	1103431000317	1	07/07/2021	Passeio - Nacional	115.936,92	1.387,56	1,00	5.806,90
Banrisul	431	1103431000318	1	07/07/2021	Passeio - Nacional	36.104,31	645,50	0,00	0,00
Banrisul	431	1103431000319	1	07/07/2021	Passeio - Nacional	28.529,82	682,99	0,00	0,00
Banrisul	431	1103431000320	1	07/07/2021	Passeio - Nacional	26.081,00	900,73	0,00	0,00
Banrisul	431	1103431000321	1	07/07/2021	Passeio - Nacional	35.342,01	1.202,23	0,00	0,00
Banrisul	431	1103431000322	1	07/07/2021	Passeio - Nacional	51.613,65	921,39	0,00	0,00
Banrisul	431	1103431000323	1	07/07/2021	Pick-Up'S Leves - Nacional	91.758,15	1.425,91	0,00	0,00
Banrisul	431	1103431000324	1	07/07/2021	Passeio - Nacional	63.749,00	840,75	0,00	0,00
Banrisul	431	1103431000325	1	07/07/2021	Passeio - Nacional	23.048,19	704,21	0,00	0,00
Banrisul	431	1103431000326	1	07/07/2021	Passeio - Nacional	54.363,87	1.714,40	0,00	0,00
Banrisul	431	1103431000327	1	07/07/2021	Passeio - Nacional	62.602,65	1.346,21	0,00	0,00
Banrisul	431	1103431000328	1	07/07/2021	Pick-Up'S Leves - Nacional	73.023,39	1.301,61	0,00	0,00
Banrisul	431	1103431000329	1	07/07/2021	Pick-Up'S Leves - Nacional	69.102,00	1.552,91	0,00	0,00
Banrisul	431	1103431000330	1	07/07/2021	Passeio - Nacional	30.041,55	356,38	0,00	0,00
Banrisul	431	1103431000331	1	07/07/2021	Passeio - Nacional	42.231,42	1.006,87	0,00	0,00
Banrisul	431	1103431000332	1	07/07/2021	Passeio - Nacional	41.105,79	1.194,00	0,00	0,00
Banrisul	431	1103431000333	1	07/07/2021	Passeio - Nacional	54.091,62	1.022,23	0,00	0,00
Banrisul	431	1103431000334	1	07/07/2021	Passeio - Nacional	31.641,39	603,72	0,00	0,00
Banrisul	431	1103431000335	1	07/07/2021	Pick-Up'S Leves - Nacional	68.243,67	1.428,77	0,00	0,00
Banrisul	431	1103431000336	1	07/07/2021	Passeio - Nacional	63.999,54	-0,00	0,00	0,00
Banrisul	431	1103431000337	1	07/07/2021	Passeio - Nacional	51.927,48	1.426,69	0,00	0,00
Banrisul	431	1103431000338	1	07/07/2021	Passeio - Nacional	26.677,53	1.035,67	0,00	0,00
Banrisul	431	1103431000339	1	07/07/2021	Passeio - Nacional	46.991,64	1.513,29	0,00	0,00
Banrisul	431	1103431000340	1	07/07/2021	Passeio - Nacional	33.489,72	1.254,02	0,00	0,00
Banrisul	431	1103431000341	1	07/07/2021	Passeio - Nacional	62.748,18	1.239,58	0,00	0,00
Banrisul	431	1103431000342	1	07/07/2021	Passeio - Nacional	22.378,95	1.264,75	0,00	0,00
Banrisul	431	1103431000343	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	102.712,50	3.026,29	2,00	27.403,36
Banrisul	431	1103431000344	1	07/07/2021	Pick-Up'S Leves - Nacional	42.504,66	1.624,99	0,00	0,00
Banrisul	431	1103431000345	1	07/07/2021	Passeio - Nacional	34.216,38	0,04	0,00	0,00
Banrisul	431	1103431000346	1	07/07/2021	Pick-Up'S Leves - Nacional	113.252,04	2.004,12	0,00	0,00
Banrisul	431	1103431000347	1	07/07/2021	Passeio - Nacional	45.961,74	951,83	0,00	0,00
Banrisul	431	1103431000348	1	07/07/2021	Passeio - Nacional	26.655,75	590,44	0,00	0,00
Banrisul	431	1103431000349	1	07/07/2021	Passeio - Nacional	19.867,32	1.018,07	0,00	0,00
Banrisul	431	1103431000350	1	07/07/2021	Passeio - Nacional	30.790,98	1.248,32	0,00	0,00
Banrisul	431	1103431000351	1	07/07/2021	Passeio - Nacional	22.038,39	1.054,14	0,00	0,00
Banrisul	431	1103431000352	1	07/07/2021	Passeio - Nacional	26.305,29	660,94	0,00	0,00
Banrisul	431	1103431000353	1	07/07/2021	Pick-Up'S Leves - Nacional	75.520,17	0,05	0,00	0,00
Banrisul	431	1103431000354	1	07/07/2021	Passeio - Nacional	23.820,39	878,26	1,00	2.956,61
Banrisul	431	1103431000355	1	07/07/2021	Passeio - Nacional	39.575,25	1.267,14	0,00	0,00
Banrisul	431	1103431000356	1	07/07/2021	Passeio - Nacional	41.606,73	1.117,09	0,00	0,00
Banrisul	431	1103431000357	1	07/07/2021	Passeio - Nacional	39.203,01	2.011,39	0,00	0,00
Banrisul	431	1103431000358	1	07/07/2021	Pick-Up'S Leves - Estrangeiro	62.892,72	1.657,22	0,00	0,00
Banrisul	431	1103431000359	1	07/07/2021	Pick-Up'S Leves - Nacional	80.820,63	1.901,98	0,00	0,00
Banrisul	431	1103431000360	1	07/07/2021	Passeio - Nacional	62.490,78	1.774,57	0,00	0,00
Banrisul	431	1103431000361	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	74.458,89	2.641,28	0,00	0,00
Banrisul	431	1103431000362	1	07/07/2021	Passeio - Nacional	64.675,71	1.476,50	0,00	0,00
Banrisul	431	1103431000363	1	07/07/2021	Passeio - Nacional	27.920,97	1.567,52	0,00	0,00
Banrisul	431	1103431000364	1	07/07/2021	Passeio - Nacional	26.109,27	855,61	0,00	0,00
Banrisul	431	1103431000365	1	07/07/2021	Pick-Up'S Leves - Nacional	54.682,65	1.617,20	0,00	0,00
Banrisul	431	1103431000366	1	07/07/2021	Passeio - Nacional	14.751,00	712,49	0,00	0,00
Banrisul	431	1103431000367	1	07/07/2021	Passeio - Nacional	53.872,79	201,53	0,00	0,00
Banrisul	431	1103431000368	1	07/07/2021	Passeio - Nacional	35.134,11	1.682,99	0,00	0,00
Banrisul	431	1103431000369	1	07/07/2021	Passeio - Nacional	22.121,55	0,04	0,00	0,00
Banrisul	431	1103431000370	1	07/07/2021	Passeio - Nacional	36.926,01	940,52	0,00	0,00
Banrisul	431	1103431000371	1	07/07/2021	Passeio - Nacional	36.167,67	1.523,98	0,00	0,00
Banrisul	431	1103431000372	1	07/07/2021	Passeio - Nacional	25.594,47	1.086,46	0,00	0,00
Banrisul	431	1103431000373	1	07/07/2021	Passeio - Nacional	25.197,48	0,02	0,00	0,00
Banrisul	431	1103431000374	1	07/07/2021	Passeio - Nacional	35.379,63	1.427,37	0,00	0,00
Banrisul	431	1103431000375	1	07/07/2021	Passeio - Nacional	41.313,69	1.288,56	0,00	0,00
Banrisul	431	1103431000376	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	155.711,16	0,02	0,00	0,00
Banrisul	431	1103431000377	1	07/07/2021	Passeio - Nacional	26.301,33	1.298,68	0,00	0,00
Banrisul	431	1103431000378	1	07/07/2021	Passeio - Nacional	20.374,20	1.040,32	1,00	22.698,00
Banrisul	431	1103431000379	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	47.956,59	1.240,91	0,00	0,00
Banrisul	431	1103431000380	1	07/07/2021	Passeio - Nacional	35.304,39	1.327,14	0,00	0,00
Banrisul	431	1103431000381	1	07/07/2021	Passeio - Nacional	19.742,58	937,28	0,00	0,00
Banrisul	431	1103431000382	1	07/07/2021	Passeio - Nacional	20.447,46	946,71	0,00	0,00
Banrisul	431	1103431000383	1	07/07/2021	Passeio - Nacional	54.414,06	1.345,36	0,00	0,00
Banrisul	431	1103431000384	1	07/07/2021	Passeio - Nacional	36.531,00	-0,00	0,00	0,00
Banrisul	431	1103431000385	1	07/07/2021	Passeio - Nacional	30.751,38	1.580,17	0,00	0,00
Banrisul	431	1103431000386	1	07/07/2021	Passeio - Nacional	25.772,67	0,02	0,00	0,00
Banrisul	431	1103431000387	1	07/07/2021	Passeio - Nacional	25.671,69	752,52	0,00	0,00
Banrisul	431	1103431000388	1	07/07/2021	Passeio - Nacional	11.331,54	1.306,16	0,00	0,00
Banrisul	431	1103431000389	1	07/07/2021	Passeio - Nacional	58.970,34	776,51	0,00	0,00
Banrisul	431	1103431000389	2	07/07/2021	Passeio - Nacional	58.974,30	2.011,00	0,00	0,00
Banrisul	431	1103431000390	1	07/07/2021	Passeio - Nacional	29.442,60	1.536,18	0,00	0,00
Banrisul	431	1103431000391	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	63.368,91	0,04	0,00	0,00
Banrisul	431	1103431000392	1	07/07/2021	Passeio - Nacional	26.413,20	809,91	0,00	0,00
Banrisul	431	1103431000393	1	07/07/2021	Passeio - Nacional	39.834,63	1.196,89	0,00	0,00
Banrisul	431	1103431000394	1	07/07/2021	Passeio - Nacional	31.811,67	682,44	0,00	0,00
Banrisul	431	1103431000395	1	07/07/2021	Passeio - Nacional	78.943,00	1.028,38	0,00	0,00
Banrisul	431	1103431000396	1	07/07/2021	Pick-Up'S Leves - Nacional	36.614,00	1.194,28	0,00	0,00
Banrisul	431	1103431000397	1	07/07/2021	Passeio - Nacional	30.053,43	944,93	0,00	0,00
Banrisul	431	1103431000398	1	07/07/2021	Pick-Up'S Pesadas (Pessoas)	106.284,42	2.228,75	0,00	0,00
Banrisul	431	1103431000399	1	08/07/2021	Passeio - Nacional	51.678,99	0,03	0,00	0,00
Banrisul	431	1103431000400	1	08/07/2021	Passeio - Nacional	21.865,14	976,47	0,00	0,00
Banrisul	431	1103431000401	1	08/07/2021	Passeio - Nacional	56.324,07	1.290,56	0,00	0,00
Banrisul	431	1103431000402	1	08/07/2021	Passeio - Nacional	39.239,64	1.286,54	0,00	0,00
Banrisul	431	1103431000403	1	08/07/2021	Passeio - Nacional	38.360,52	1.149,99	0,00	0,00
Banrisul	431	1103431000404	1	08/07/2021	Passeio - Nacional	33.877,80	1.790,55	0,00	0,00
Banrisul	431	1103431000405	1	08/07/2021	Passeio - Nacional	42.466,05	1.112,23	0,00	0,00
Banrisul	431	1103431000406	1	08/07/2021	Passeio - Nacional	44.266,86	1.016,53	0,00	0,00
Banrisul	431	1103431000407	1	08/07/2021	Passeio - Nacional	33.877,80	1.743,84	0,00	0,00
Banrisul	431	1103431000408	1	08/07/2021	Passeio - Nacional	31.581,00	0,03	0,00	0,00
Banrisul	431	1103431000409	1	08/07/2021	Passeio - Nacional	32.717,52	1.189,93	0,00	0,00
Banrisul	431	1103431000410	1	08/07/2021	Passeio - Nacional	45.974,61	1.488,96	0,00	0,00
Banrisul	431	1103431000411	1	08/07/2021	Passeio - Estrangeiro	52.024,50	2.256,89	0,00	0,00
Banrisul	431	1103431000412	1	08/07/2021	Passeio - Nacional	22.647,24	815,62	0,00	0,00
Banrisul	431	1103431000413	1	08/07/2021	Passeio - Nacional	41.606,73	1.062,61	0,00	0,00
Banrisul	431	1103431000414	1	08/07/2021	Passeio - Nacional	47.501,19	2.058,51	0,00	0,00
Banrisul	431	1103431000415	1	08/07/2021	Passeio - Nacional	26.109,27	1.175,15	0,00	0,00
Banrisul	431	1103431000416	1	08/07/2021	Passeio - Nacional	39.239,64	1.109,87	0,00	0,00
Banrisul	431	1103431000417	1	08/07/2021	Passeio - Nacional	32.841,27	1.585,40	1,00	3.580,72
Banrisul	431	1103431000418	1	08/07/2021	Passeio - Nacional	80.004,87	1.430,73	0,00	0,00
Banrisul	431	1103431000419	1	08/07/2021	Passeio - Nacional	32.953,14	1.151,36	0,00	0,00
Banrisul	431	1103431000420	1	08/07/2021	Passeio - Nacional	21.197,88	0,02	0,00	0,00
Banrisul	431	1103431000421	1	08/07/2021	Passeio - Nacional	14.572,80	308,38	0,00	0,00
Banrisul	431	1103431000422	1	08/07/2021	Passeio - Nacional	62.509,59	0,03	0,00	0,00
Banrisul	431	1103431000423	1	08/07/2021	Passeio - Nacional	22.668,03	1.142,23	0,00	0,00
Banrisul	431	1103431000424	1	08/07/2021	Passeio - Nacional	46.447,83	1.040,20	0,00	0,00
Banrisul	431	1103431000425	1	08/07/2021	Passeio - Nacional	117.102,15	865,51	0,00	0,00
Banrisul	431	1103431000426	1	08/07/2021	Passeio - Nacional	44.812,35	1.050,32	0,00	0,00
Banrisul	431	1103431000427	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	70.805,79	-0,00	0,00	0,00
Banrisul	431	1103431000428	1	08/07/2021	Passeio - Nacional	15.796,44	0,02	0,00	0,00
Banrisul	431	1103431000429	1	08/07/2021	Pick-Up'S Leves - Nacional	69.366,33	0,00	0,00	0,00
Banrisul	431	1103431000430	1	08/07/2021	Passeio - Nacional	69.278,22	376,63	0,00	0,00
Banrisul	431	1103431000431	1	08/07/2021	Passeio - Nacional	52.654,14	1.495,54	0,00	0,00
Banrisul	431	1103431000432	1	08/07/2021	Passeio - Nacional	48.970,35	1.207,72	0,00	0,00
Banrisul	431	1103431000433	1	08/07/2021	Passeio - Nacional	52.332,39	2.957,70	1,00	3.439,76
Banrisul	431	1103431000434	1	08/07/2021	Passeio - Nacional	25.991,46	1.115,85	0,00	0,00
Banrisul	431	1103431000435	1	08/07/2021	Pick-Up'S Leves - Nacional	48.723,84	1.552,15	0,00	0,00
Banrisul	431	1103431000436	1	08/07/2021	Passeio - Nacional	16.302,33	0,01	0,00	0,00
Banrisul	431	1103431000437	1	08/07/2021	Passeio - Nacional	44.905,41	1.641,06	0,00	0,00
Banrisul	431	1103431000438	1	08/07/2021	Passeio - Nacional	28.175,40	0,01	0,00	0,00
Banrisul	431	1103431000439	1	08/07/2021	Passeio - Nacional	47.406,15	2.225,34	0,00	0,00
Banrisul	431	1103431000440	1	08/07/2021	Passeio - Nacional	28.175,40	1.533,13	1,00	1.052,00
Banrisul	431	1103431000441	1	08/07/2021	Pick-Up'S Leves - Nacional	86.914,08	1.663,73	0,00	0,00
Banrisul	431	1103431000442	1	08/07/2021	Passeio - Nacional	41.454,27	1.387,75	0,00	0,00
Banrisul	431	1103431000443	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	50.444,46	2.301,99	0,00	0,00
Banrisul	431	1103431000444	1	08/07/2021	Passeio - Nacional	51.506,73	1.369,38	0,00	0,00
Banrisul	431	1103431000445	1	08/07/2021	Passeio - Nacional	24.270,84	1.566,74	0,00	0,00
Banrisul	431	1103431000446	1	08/07/2021	Passeio - Nacional	63.603,54	1.183,80	1,00	5.300,88
Banrisul	431	1103431000447	1	08/07/2021	Passeio - Nacional	57.893,22	1.342,95	0,00	0,00
Banrisul	431	1103431000448	1	08/07/2021	Pick-Up'S Leves - Nacional	79.328,70	1.957,30	0,00	0,00
Banrisul	431	1103431000449	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	134.759,79	2.950,50	0,00	0,00
Banrisul	431	1103431000450	1	08/07/2021	Passeio - Nacional	145.386,45	-0,00	0,00	0,00
Banrisul	431	1103431000451	1	08/07/2021	Passeio - Nacional	26.702,28	1.059,46	0,00	0,00
Banrisul	431	1103431000452	1	08/07/2021	Passeio - Nacional	20.817,72	937,28	0,00	0,00
Banrisul	431	1103431000453	1	08/07/2021	Passeio - Nacional	12.076,02	0,02	0,00	0,00
Banrisul	431	1103431000454	1	08/07/2021	Passeio - Nacional	98.705,72	0,01	0,00	0,00
Banrisul	431	1103431000455	1	08/07/2021	Passeio - Nacional	28.339,74	1.243,89	0,00	0,00
Banrisul	431	1103431000456	1	08/07/2021	Passeio - Nacional	73.301,58	1.724,35	0,00	0,00
Banrisul	431	1103431000457	1	08/07/2021	Passeio - Nacional	23.943,15	887,60	0,00	0,00
Banrisul	431	1103431000458	1	08/07/2021	Passeio - Nacional	54.220,32	0,01	0,00	0,00
Banrisul	431	1103431000459	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	104.589,54	2.409,24	0,00	0,00
Banrisul	431	1103431000460	1	08/07/2021	Passeio - Nacional	32.857,11	1.285,32	0,00	0,00
Banrisul	431	1103431000461	1	08/07/2021	Passeio - Nacional	39.716,82	1.035,53	0,00	0,00
Banrisul	431	1103431000462	1	08/07/2021	Passeio - Nacional	50.172,51	1.018,97	0,00	0,00
Banrisul	431	1103431000463	1	08/07/2021	Passeio - Nacional	26.757,72	842,67	0,00	0,00
Banrisul	431	1103431000464	1	08/07/2021	Passeio - Nacional	26.301,33	1.045,73	0,00	0,00
Banrisul	431	1103431000465	1	08/07/2021	Passeio - Nacional	55.561,75	1.480,28	0,00	0,00
Banrisul	431	1103431000466	1	08/07/2021	Passeio - Nacional	22.438,00	1.126,36	0,00	0,00
Banrisul	431	1103431000467	1	08/07/2021	Passeio - Nacional	40.626,60	1.408,76	0,00	0,00
Banrisul	431	1103431000468	1	08/07/2021	Passeio - Estrangeiro	59.319,00	1.946,15	0,00	0,00
Banrisul	431	1103431000469	1	08/07/2021	Passeio - Nacional	51.581,25	1.607,19	0,00	0,00
Banrisul	431	1103431000470	1	08/07/2021	Passeio - Nacional	34.603,47	1.093,28	0,00	0,00
Banrisul	431	1103431000471	1	08/07/2021	Passeio - Nacional	26.109,27	1.000,90	0,00	0,00
Banrisul	431	1103431000472	1	08/07/2021	Passeio - Nacional	32.253,21	0,01	0,00	0,00
Banrisul	431	1103431000473	1	08/07/2021	Passeio - Nacional	26.567,64	0,03	0,00	0,00
Banrisul	431	1103431000474	1	08/07/2021	Passeio - Nacional	0,00	387,25	0,00	0,00
Banrisul	431	1103431000475	1	08/07/2021	Passeio - Nacional	20.566,26	1.171,41	0,00	0,00
Banrisul	431	1103431000476	1	08/07/2021	Passeio - Nacional	32.048,28	0,02	0,00	0,00
Banrisul	431	1103431000477	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	88.285,23	1.925,81	0,00	0,00
Banrisul	431	1103431000478	1	08/07/2021	Passeio - Nacional	39.244,59	1.260,21	0,00	0,00
Banrisul	431	1103431000479	1	08/07/2021	Passeio - Nacional	28.091,25	1.320,20	0,00	0,00
Banrisul	431	1103431000480	1	08/07/2021	Passeio - Nacional	27.703,17	999,11	0,00	0,00
Banrisul	431	1103431000481	1	08/07/2021	Passeio - Estrangeiro	36.469,62	1.126,69	0,00	0,00
Banrisul	431	1103431000482	1	08/07/2021	Passeio - Nacional	39.095,10	1.090,04	0,00	0,00
Banrisul	431	1103431000483	1	08/07/2021	Pick-Up'S Leves - Nacional	40.457,34	0,01	0,00	0,00
Banrisul	431	1103431000484	1	08/07/2021	Passeio - Nacional	50.300,37	1.471,80	0,00	0,00
Banrisul	431	1103431000485	1	08/07/2021	Passeio - Nacional	23.860,98	415,42	0,00	0,00
Banrisul	431	1103431000486	1	08/07/2021	Passeio - Nacional	51.927,48	1.769,68	0,00	0,00
Banrisul	431	1103431000487	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	70.441,47	1.947,85	0,00	0,00
Banrisul	431	1103431000488	1	08/07/2021	Passeio - Nacional	45.467,73	2.366,11	0,00	0,00
Banrisul	431	1103431000489	1	08/07/2021	Passeio - Nacional	37.600,20	1.577,32	0,00	0,00
Banrisul	431	1103431000490	1	08/07/2021	Pick-Up'S Leves - Nacional	44.738,10	1.170,34	0,00	0,00
Banrisul	431	1103431000491	1	08/07/2021	Passeio - Nacional	67.985,28	2.360,38	1,00	5.822,12
Banrisul	431	1103431000492	1	08/07/2021	Passeio - Nacional	44.786,61	1.673,72	0,00	0,00
Banrisul	431	1103431000493	1	08/07/2021	Pick-Up'S Pesadas (Pessoas)	172.262,97	4.899,72	0,00	0,00
Banrisul	431	1103431000494	1	08/07/2021	Passeio - Nacional	22.727,43	1.109,25	0,00	0,00
Banrisul	431	1103431000495	1	08/07/2021	Passeio - Nacional	43.141,23	1.211,04	0,00	0,00
Banrisul	431	1103431000496	1	08/07/2021	Passeio - Nacional	31.154,31	888,26	0,00	0,00
Banrisul	431	1103431000497	1	08/07/2021	Passeio - Nacional	39.228,75	1.073,23	0,00	0,00
Banrisul	431	1103431000498	1	08/07/2021	Passeio - Nacional	35.333,10	1.109,61	0,00	0,00
Banrisul	431	1103431000499	1	08/07/2021	Passeio - Nacional	41.454,27	1.401,54	0,00	0,00
Banrisul	431	1103431000500	1	08/07/2021	Pick-Up'S Leves - Nacional	59.584,14	1.484,92	0,00	0,00
Banrisul	431	1103431000501	1	08/07/2021	Pick-Up'S Leves - Nacional	50.823,63	1.152,29	0,00	0,00
Banrisul	431	1103431000502	1	08/07/2021	Pick-Up'S Leves - Nacional	51.533,46	1.678,80	0,00	0,00
Banrisul	431	1103431000503	1	08/07/2021	Passeio - Nacional	38.127,87	380,46	0,00	0,00
Banrisul	431	1103431000504	1	08/07/2021	Passeio - Nacional	55.075,68	0,01	0,00	0,00
Banrisul	431	1103431000505	1	08/07/2021	Pick-Up'S Leves - Nacional	61.952,22	1.536,72	0,00	0,00
Banrisul	431	1103431000506	1	08/07/2021	Passeio - Nacional	19.008,99	1.120,00	0,00	0,00
Banrisul	431	1103431000507	1	08/07/2021	Passeio - Nacional	38.114,01	1.450,71	0,00	0,00
Banrisul	431	1103431000508	1	08/07/2021	Passeio - Nacional	32.127,48	1.286,51	0,00	0,00
Banrisul	431	1103431000509	1	08/07/2021	Pick-Up'S Leves - Nacional	91.312,65	1.536,66	0,00	0,00
Banrisul	431	1103431000510	1	08/07/2021	Passeio - Nacional	37.053,13	1.034,50	0,00	0,00
Banrisul	431	1103431000511	1	09/07/2021	Pick-Up'S Leves - Nacional	50.040,54	1.438,85	0,00	0,00
